City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,yumen,40.2833,97.2,18.32,76,4,6.26,CN,1676336061
366,nichinan,31.6,131.3667,47.88,69,65,8.37,JP,1676336109
367,quelimane,-17.8786,36.8883,76.95,94,75,5.99,MZ,1676336110
368,margate,51.3813,1.3862,43.7,96,4,8.75,GB,1676336111
369,kenora,49.8167,-94.4337,38.37,52,75,12.66,CA,1676336112
370,vila,42.0304,-8.1588,45.48,68,91,4.97,PT,1676336110
371,eenhana,-17.4667,16.3333,73.47,40,94,1.74,NA,1676336114
372,sorab,14.3833,75.1,63.97,31,99,5.84,IN,1676336115
373,leshukonskoye,64.8989,45.7622,23.29,97,100,5.19,RU,1676336115
374,santa maria da boa vista,-8.8078,-39.8256,81.82,47,34,10.07,BR,1676336037
375,sorong,-0.8833,131.25,82.35,75,100,5.28,ID,1676336118
376,fairbanks,64.8378,-147.7164,-0.18,76,75,0.0,US,1676335851
377,manggar,-2.8833,108.2667,80.47,82,100,5.97,ID,1676336119
378,lakselv,70.0513,24.9718,28.22,74,75,10.36,NO,1676336120
379,mangaluru,12.8667,74.8833,74.26,83,11,4.61,IN,1676336121
380,awbari,26.5921,12.7805,49.84,49,51,9.46,LY,1676336122
381,kholm,59.2667,32.85,31.75,96,100,10.92,RU,1676336123
382,hami,42.8,93.45,29.37,52,0,3.51,CN,1676336078
383,piacabucu,-10.4056,-36.4344,79.02,71,67,7.78,BR,1676336125
384,buzuluk,52.7807,52.2635,22.15,92,100,13.27,RU,1676336126
385,wynyard,-41.0,145.7167,68.97,51,81,7.65,AU,1676336127
386,pyapon,16.2833,95.6833,68.72,73,7,5.35,MM,1676336128
387,sandviken,60.6167,16.7667,35.55,89,99,3.8,SE,1676335840
388,moron,-34.6534,-58.6198,82.15,75,0,0.29,AR,1676336130
389,miri,4.4148,114.0089,77.14,88,20,3.44,MY,1676336131
390,tanete,-3.9443,119.7848,83.52,67,100,10.4,ID,1676336132
391,ciudad guayana,8.3533,-62.6528,77.52,86,9,7.34,VE,1676336132
392,ixtapa,20.7,-105.2,76.23,61,75,12.66,MX,1676336132
393,alugan,12.2188,125.4808,79.57,87,41,12.24,PH,1676336135
394,dhidhdhoo,6.8833,73.1,80.49,66,0,13.56,MV,1676336135
395,valle nacional,17.7833,-96.3167,68.04,87,0,2.33,MX,1676336136
396,lazaro cardenas,17.9583,-102.2,78.19,71,4,9.04,MX,1676336031
397,ancud,-41.8697,-73.8203,53.47,83,98,7.25,CL,1676336099
398,saint-pierre,-21.3393,55.4781,74.88,88,12,10.36,RE,1676336050
399,kalugumalai,9.15,77.7167,68.0,78,12,5.14,IN,1676336139
400,melito di porto salvo,37.9222,15.7714,52.54,76,6,5.75,IT,1676336140
401,ulaangom,49.9811,92.0667,-14.76,85,52,3.4,MN,1676336141
402,kedougou,12.5579,-12.1743,88.38,25,2,2.3,SN,1676336141
403,carta,46.5333,25.75,12.04,99,89,2.82,RO,1676336142
404,lewisville,33.0462,-96.9942,62.42,62,0,12.66,US,1676336143
405,buckeye,33.3703,-112.5838,57.18,53,0,6.91,US,1676336095
406,namibe,-15.1961,12.1522,71.01,82,88,6.6,AO,1676336144
407,oktyabrskiy,54.4815,53.471,23.76,92,100,12.26,RU,1676336145
408,viedma,-40.8135,-62.9967,70.07,29,100,20.78,AR,1676336146
409,irtyshskiy,58.3333,68.1333,2.97,96,99,7.52,RU,1676336147
410,slave lake,55.2834,-114.769,22.98,74,75,11.5,CA,1676336148
411,moncagua,13.5333,-88.25,82.74,70,0,4.61,SV,1676336149
412,matara,5.9485,80.5353,71.38,85,0,7.9,LK,1676336150
413,wanning,18.8003,110.3967,76.42,81,68,3.24,CN,1676336082
414,boende,-0.2167,20.8667,72.01,82,100,1.95,CD,1676336151
415,bambanglipuro,-7.95,110.2833,77.25,87,97,5.21,ID,1676336152
416,roald,62.5833,6.1333,43.72,75,11,5.75,NO,1676336153
417,san quintin,30.4833,-115.95,54.34,76,17,1.7,MX,1676336119
418,oussouye,12.485,-16.5469,84.38,38,4,17.96,SN,1676336154
419,tungor,53.3808,142.9564,1.06,93,92,12.93,RU,1676336155
420,tumpat,6.1978,102.171,73.38,100,20,0.0,MY,1676336156
421,bukama,-9.2,25.85,67.91,97,100,3.4,CD,1676336157
422,kankan,10.3854,-9.3057,80.13,17,25,3.42,GN,1676336157
423,rocha,-34.4833,-54.3333,70.61,79,90,3.4,UY,1676336158
424,granada,37.25,-3.25,41.86,71,100,5.73,ES,1676335897
425,matamoros,25.5333,-103.25,86.11,16,75,18.41,MX,1676335882
426,casablanca,33.5928,-7.6192,62.33,67,100,1.99,MA,1676336160
427,kontagora,10.3999,5.4695,76.75,17,24,8.88,NG,1676336161
428,beaverlodge,55.2166,-119.4361,24.15,96,100,5.37,CA,1676336162
429,kisangani,0.5167,25.2,74.3,48,87,1.88,CD,1676336163
430,touros,-5.1989,-35.4608,80.83,77,81,14.85,BR,1676336164
431,tazovskiy,67.4667,78.7,7.47,94,100,11.39,RU,1676336166
432,orlik,52.5178,99.825,-12.3,92,12,2.89,RU,1676336167
433,sechura,-5.5569,-80.8222,78.89,66,100,11.43,PE,1676336168
434,aripuana,-9.1667,-60.6333,75.67,87,100,2.44,BR,1676336169
435,anshun,26.25,105.9333,37.26,86,100,8.3,CN,1676336170
436,minsk,53.9,27.5667,37.15,87,100,18.59,BY,1676335978
437,havre-saint-pierre,50.2334,-63.5986,14.0,71,0,8.05,CA,1676336172
438,adamas,36.7333,24.4333,51.12,58,13,25.34,GR,1676336173
439,chiredzi,-21.05,31.6667,70.38,98,100,5.5,ZW,1676336174
440,yelizovo,53.1873,158.3805,12.34,73,75,6.71,RU,1676336174
441,chimbote,-9.0853,-78.5783,75.04,80,100,6.71,PE,1676336175
442,say,13.1007,2.3689,79.36,22,0,10.54,NE,1676336176
443,manokwari,-0.8667,134.0833,82.22,71,73,1.21,ID,1676336177
444,darnah,32.767,22.6367,53.51,71,99,15.32,LY,1676336179
445,sao felix do xingu,-6.6447,-51.995,75.72,86,92,2.21,BR,1676336178
446,khobi,42.3156,41.8987,30.49,80,93,2.46,GE,1676336180
447,palmer,42.1584,-72.3287,40.51,73,75,3.44,US,1676336145
448,fortuna,40.5982,-124.1573,50.34,72,100,19.57,US,1676335853
449,terney,45.0503,136.6092,14.52,56,100,7.31,RU,1676336182
450,wanaka,-44.7,169.15,70.56,36,0,4.25,NZ,1676336184
451,alberton,46.8168,-64.0654,26.73,84,100,18.88,CA,1676336185
452,naze,28.3667,129.4833,58.12,69,100,16.06,JP,1676336052
453,kaspiysk,42.8816,47.6392,28.58,54,45,2.24,RU,1676336187
454,rock sound,24.9,-76.2,71.1,65,0,14.54,BS,1676336081
455,damara,4.9608,18.7035,75.78,33,81,3.11,CF,1676336189
456,lata,40.1629,-8.3327,46.08,68,100,5.91,PT,1676336190
457,mackay,-21.15,149.2,82.85,69,100,12.93,AU,1676336191
458,zhuhai,22.2769,113.5678,62.38,77,40,21.85,CN,1676336182
459,chernyshevskiy,63.0128,112.4714,-25.06,100,100,2.46,RU,1676336156
460,ust-kuyga,70.0167,135.6,-47.67,99,59,7.92,RU,1676336193
461,junin,-34.5838,-60.9433,73.17,22,0,5.03,AR,1676336194
462,okmulgee,35.6234,-95.9605,57.06,57,100,7.87,US,1676336195
463,okakarara,-20.5833,17.4333,68.76,28,76,8.37,NA,1676336196
464,kholmogory,64.2229,41.656,24.24,97,99,5.21,RU,1676336197
465,kirovskiy,45.0917,133.5136,8.58,90,100,10.71,RU,1676336198
466,waingapu,-9.6567,120.2641,81.82,73,95,6.87,ID,1676336142
467,tonantins,-2.8731,-67.8022,75.11,97,100,2.48,BR,1676336200
468,luis correia,-2.8792,-41.6669,79.2,84,100,12.86,BR,1676336201
469,port augusta,-32.5,137.7667,80.19,23,0,5.84,AU,1676336201
470,carballo,43.213,-8.691,54.82,70,93,4.41,ES,1676336202
471,harper,4.375,-7.7169,80.6,86,11,7.02,LR,1676336075
472,belmonte,-15.8631,-38.8828,76.37,81,3,6.44,BR,1676336204
473,komsomolskiy,40.4272,71.7189,32.72,80,100,2.3,UZ,1676336195
474,korla,41.7597,86.1469,27.55,62,12,3.6,CN,1676336118
475,itanhem,-17.1664,-40.33,71.02,82,38,6.53,BR,1676336206
476,zhangye,38.9342,100.4517,22.3,55,1,3.76,CN,1676336207
477,machico,32.7,-16.7667,62.71,81,20,1.14,PT,1676336207
478,manzanillo,20.3433,-77.1167,75.58,68,49,12.82,CU,1676336208
479,yatou,37.15,122.3833,33.13,47,30,20.38,CN,1676336209
480,capim grosso,-11.3811,-40.0128,76.41,68,100,11.05,BR,1676336210
481,biryukove,47.9563,39.7384,25.48,94,100,18.79,UA,1676336211
482,senador jose porfirio,-2.5908,-51.9542,74.75,95,91,3.11,BR,1676336212
483,eureka,40.8021,-124.1637,50.61,72,40,7.0,US,1676336212
484,kununurra,-15.7667,128.7333,87.78,74,70,3.44,AU,1676336071
485,san rafael,-34.6177,-68.3301,76.78,27,0,8.55,AR,1676336214
486,houston,29.7633,-95.3633,67.12,71,0,12.66,US,1676335836
487,pandan,14.0453,124.1694,78.62,86,73,15.93,PH,1676336215
488,dzhebariki-khaya,62.2167,135.8,-40.07,100,93,2.62,RU,1676336061
489,nairn,57.5809,-3.8797,40.73,90,100,4.61,GB,1676336217
490,kudahuvadhoo,2.6708,72.8944,80.37,68,15,10.87,MV,1676336156
491,beyneu,45.3167,55.2,28.58,90,100,17.81,KZ,1676336218
492,launceston,-41.45,147.1667,70.61,43,75,5.01,AU,1676336107
493,sarkand,45.41,79.9186,19.42,76,100,5.08,KZ,1676336220
494,shingu,33.7333,135.9833,44.82,46,5,6.62,JP,1676336220
495,samarai,-10.6167,150.6667,84.29,71,73,8.34,PG,1676336221
496,armidale,-30.5167,151.65,70.88,59,90,6.02,AU,1676336222
497,jalpan,21.2333,-99.4833,67.96,59,1,3.98,MX,1676336224
498,monrovia,6.3005,-10.7969,76.77,91,79,5.03,LR,1676336222
499,necochea,-38.5473,-58.7368,64.78,82,0,5.86,AR,1676336080
500,aykhal,66.0,111.5,-11.02,99,29,2.66,RU,1676336226
501,asau,46.4333,26.4,36.52,90,33,7.4,RO,1676336177
502,saint-augustin,51.226,-58.6502,-2.88,93,62,6.76,CA,1676336224
503,sol-iletsk,51.1631,54.9918,21.33,94,100,11.56,RU,1676336229
504,ilheus,-14.7889,-39.0494,82.22,78,20,8.05,BR,1676336230
505,miyako,39.6367,141.9525,33.87,52,45,10.65,JP,1676336231
506,port-gentil,-0.7193,8.7815,81.57,77,100,8.12,GA,1676336232
507,kota kinabalu,5.9749,116.0724,78.78,83,20,4.61,MY,1676336233
508,yenagoa,4.9247,6.2642,79.54,85,29,3.58,NG,1676336233
509,barra do garcas,-15.89,-52.2567,76.21,83,100,3.22,BR,1676336234
510,coos bay,43.3665,-124.2179,44.31,86,100,27.63,US,1676336235
511,ravar,31.2656,56.8055,57.9,45,100,8.77,IR,1676336236
512,san juan,-31.5375,-68.5364,82.47,23,0,5.59,AR,1676336107
513,clarence town,-32.5833,151.7833,74.8,83,100,6.15,AU,1676336238
514,muisne,0.6,-80.0333,76.55,88,82,0.98,EC,1676336239
515,acarau,-2.8856,-40.12,79.68,83,100,12.06,BR,1676336240
516,porto feliz,-23.2147,-47.5239,75.69,86,99,2.44,BR,1676336241
517,laguna,38.421,-121.4238,66.33,44,0,8.05,US,1676336048
518,sao jose da coroa grande,-8.8978,-35.1478,78.66,79,42,6.71,BR,1676336242
519,moose jaw,50.4001,-105.5344,34.07,80,75,11.5,CA,1676336243
520,dunda,-8.1167,34.25,63.37,94,100,1.95,TZ,1676336244
521,caravelas,-17.7125,-39.2481,76.33,88,100,5.55,BR,1676336110
522,epe,6.5841,3.9834,76.8,94,40,3.06,NG,1676336246
523,mwinilunga,-11.7358,24.4293,63.97,91,100,2.1,ZM,1676336247
524,mantenopolis,-18.8625,-41.1228,70.48,87,100,4.97,BR,1676336248
525,robertsport,6.7533,-11.3686,77.77,88,5,4.63,LR,1676336249
526,camacha,33.0833,-16.3333,56.62,82,20,2.3,PT,1676336250
527,el dovio,4.5079,-76.2362,63.36,94,77,4.85,CO,1676336251
528,chicama,-7.8447,-79.1469,72.14,73,100,6.8,PE,1676336251
529,yar-sale,66.8333,70.8333,0.66,100,91,8.61,RU,1676336107
530,maua,-23.6678,-46.4614,74.35,89,100,5.01,BR,1676336253
531,itaituba,-4.2761,-55.9836,84.36,79,0,0.0,BR,1676336254
532,verkhnetulomskiy,68.6073,31.7962,30.33,95,100,2.15,RU,1676336255
533,punalur,9.0,76.9333,64.9,88,4,4.25,IN,1676336256
534,tromso,69.6496,18.957,32.38,100,100,21.85,NO,1676336257
535,manaus,-3.1019,-60.025,79.29,89,75,2.3,BR,1676336238
536,fugen,47.35,11.85,35.76,66,1,5.35,AT,1676336179
537,surt,31.2089,16.5887,56.16,61,3,6.49,LY,1676336259
538,tateyama,34.9833,139.8667,44.1,55,98,12.19,JP,1676336259
539,shintomi,32.0785,131.4723,47.52,64,33,5.93,JP,1676336260
540,sargatskoye,55.6101,73.4972,-8.86,99,47,6.24,RU,1676336262
541,hadishahr,38.8431,45.6635,21.69,66,0,2.24,AZ,1676336263
542,kupang,-10.1667,123.5833,79.38,94,75,2.3,ID,1676336264
543,hovd,48.0056,91.6419,1.62,76,96,2.91,MN,1676336265
544,puerto del rosario,28.5004,-13.8627,64.15,63,100,14.97,ES,1676336179
545,prokopyevsk,53.9059,86.719,-0.24,84,67,0.87,RU,1676336266
546,chute-aux-outardes,49.1168,-68.399,17.58,86,100,14.97,CA,1676336115
547,goundam,16.4145,-3.6708,76.44,19,40,9.71,ML,1676336066
548,biasca,46.3597,8.9697,47.52,49,0,4.88,CH,1676336268
549,pasighat,28.0667,95.3333,57.25,64,0,3.89,IN,1676336269
550,novikovo,51.1537,37.8879,33.33,97,100,17.22,RU,1676336270
551,bada,51.392,109.8717,3.94,93,100,1.48,RU,1676336271
552,the pas,53.8251,-101.2541,30.22,74,75,4.61,CA,1676336223
553,mazamari,-11.3258,-74.5308,71.42,98,100,1.9,PE,1676336272
554,tenabo,20.05,-90.2333,71.6,67,0,0.22,MX,1676336273
555,san carlos de bariloche,-41.1456,-71.3082,51.55,62,75,24.16,AR,1676336098
556,santa cruz,-17.8,-63.1667,78.26,89,40,8.05,BO,1676336269
557,puerto boyaca,5.9758,-74.5885,76.84,85,93,2.04,CO,1676336275
558,srandakan,-7.9386,110.2506,77.45,87,97,5.19,ID,1676336186
559,bilsanda,28.25,79.95,46.26,40,0,2.39,IN,1676336276
560,chadiza,-14.0678,32.4392,63.46,96,100,5.23,ZM,1676336277
561,aswan,24.0934,32.907,51.1,43,0,4.61,EG,1676336278
562,toora-khem,52.4675,96.11,-4.63,99,99,1.88,RU,1676336279
563,kijang,35.2442,129.2139,40.73,63,13,5.91,KR,1676336280
564,worland,44.0169,-107.9554,37.85,56,0,0.0,US,1676336083
565,bialogard,54.007,15.9875,35.11,96,4,7.09,PL,1676336281
